Image,diagnostics_Versions_PyRadiomics,diagnostics_Versions_Numpy,diagnostics_Versions_SimpleITK,diagnostics_Versions_PyWavelet,diagnostics_Versions_Python,diagnostics_Configuration_Settings,diagnostics_Configuration_EnabledImageTypes,diagnostics_Image-original_Hash,diagnostics_Image-original_Dimensionality,diagnostics_Image-original_Spacing,diagnostics_Image-original_Size,diagnostics_Image-original_Mean,diagnostics_Image-original_Minimum,diagnostics_Image-original_Maximum,diagnostics_Mask-original_Hash,diagnostics_Mask-original_Spacing,diagnostics_Mask-original_Size,diagnostics_Mask-original_BoundingBox,diagnostics_Mask-original_VoxelNum,diagnostics_Mask-original_VolumeNum,diagnostics_Mask-original_CenterOfMassIndex,diagnostics_Mask-original_CenterOfMass,original_firstorder_Entropy,original_firstorder_Energy,original_firstorder_Uniformity,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Skewness,original_firstorder_Kurtosis,original_glcm_Contrast,original_glcm_Idm,original_glcm_Correlation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_gldm_GrayLevelNonUniformity,original_gldm_DependenceNonUniformity,original_gldm_DependenceVariance,original_gldm_LowGrayLevelEmphasis,original_gldm_HighGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_LargeAreaEmphasis,original_glszm_SmallAreaEmphasis,original_glszm_GrayLevelVariance,original_glszm_SizeZoneNonUniformity,original_glrlm_RunLengthNonUniformity,original_glrlm_ShortRunEmphasis,original_glrlm_LongRunEmphasis
Normal- (1).jpg,v3.0.1,1.26.4,2.4.0,1.7.0,3.10.12,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 25}",{'Original': {}},c024fd05eb786cb2022c9ac07d5fc154a55070ec,2D,"(1.0, 1.0)","(768, 768)",123.11039225260417,37.0,255.0,49e898edd710e5c72ab9aa02e62333366be7a3bd,"(1.0, 1.0)","(768, 768)","(285, 381, 270, 66)",332,2,"(327.9156626506024, 431.7801204819277)","(327.9156626506024, 431.7801204819277)",1.595186332068416,14209153.0,0.38951589490492095,13.011685295398461,-0.18977408186117417,3.885412347405181,0.7685004822325174,0.7172823188180395,0.25650487840740127,7.052117806474335,-0.3184955430201611,129.31927710843374,53.31927710843374,3.1889243721875453,0.08371904283801875,14.792168674698795,4.2487045700789,124.02941176470588,0.44799327829130975,1.0752595155709344,14.823529411764707,113.4559658513516,0.7293999180585719,3.5887075897235854
Normal- (10).jpg,v3.0.1,1.26.4,2.4.0,1.7.0,3.10.12,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 25}",{'Original': {}},6f98fb95a6ac06ff13c3e58078b731e52054ad48,2D,"(1.0, 1.0)","(768, 768)",119.2725321451823,37.0,255.0,f0846e06954bd2baf1c3cdd12421d1d017f13906,"(1.0, 1.0)","(768, 768)","(315, 387, 186, 60)",230,2,"(473.204347826087, 402.0739130434783)","(473.204347826087, 402.0739130434783)",3.1644089197278658,7445296.0,0.12052930056710776,61.94654064272213,-0.0649972482457265,1.5537739364223826,2.6689166200768,0.5573822652537739,0.8330217358303632,1337.3140686653448,-17.952565711780906,27.721739130434784,48.26086956521739,3.993875236294896,0.07520107257878998,46.243478260869566,4.782448046118666,24.042105263157893,0.6257945906432748,6.628698060941829,35.0,121.33068136338223,0.8515289447097577,2.588351466663351
Normal- (100).jpg,v3.0.1,1.26.4,2.4.0,1.7.0,3.10.12,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 25}",{'Original': {}},13e7f3f26eccac42c55268a09cb762d53e836552,2D,"(1.0, 1.0)","(768, 768)",105.17879401312933,37.0,255.0,5ca8b6d76a6b1e75c7193e16937acd877ae5954c,"(1.0, 1.0)","(768, 768)","(543, 249, 12, 25)",141,1,"(546.5673758865248, 258.93617021276594)","(546.5673758865248, 258.93617021276594)",3.129116668232607,3154267.0,0.12841406367888938,51.90070921985816,0.3552253146153586,1.980480974839063,2.719799061834819,0.5507707832229188,0.7957883401183079,1034.2230162633757,27.12888822016226,18.106382978723403,30.20567375886525,1.7930687591167447,0.10883390045011963,31.31205673758865,4.323962444639191,9.229508196721312,0.6208283613992045,4.8809459822628325,22.18032786885246,74.51387115074112,0.8366122674295112,1.9295206183159763
Normal- (1002).jpg,v3.0.1,1.26.4,2.4.0,1.7.0,3.10.12,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 25}",{'Original': {}},fe37880ae463813110ee94f77f8a1080a2b39fa5,2D,"(1.0, 1.0)","(768, 768)",90.562255859375,37.0,255.0,d9ca3d0bb793fa5d6e96b035d4823747ea09f1fb,"(1.0, 1.0)","(768, 768)","(477, 333, 18, 24)",300,1,"(487.19, 345.32666666666665)","(487.19, 345.32666666666665)",2.6403397169085965,3768275.0,0.2218444444444444,52.26240000000001,1.331534228982608,3.416341015636711,2.6817107551702035,0.6278447194881057,0.8141838928154899,2094.213115008025,157.34628128541948,66.55333333333333,44.84,3.563822222222223,0.36641837154614926,17.03,4.7307216336881,75.90243902439025,0.6349745766269521,6.359904818560381,30.78048780487805,113.5302944116527,0.7725092570777505,3.3839543930354576
Normal- (1005).jpg,v3.0.1,1.26.4,2.4.0,1.7.0,3.10.12,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 25}",{'Original': {}},f0654582d845d11281cfa1f141cb838d6c1451f6,2D,"(1.0, 1.0)","(768, 768)",90.59443834092882,37.0,255.0,3b35ceac25265f61ecb87238ad313509ba311a2c,"(1.0, 1.0)","(768, 768)","(459, 339, 24, 30)",247,1,"(471.834008097166, 353.0931174089069)","(471.834008097166, 353.0931174089069)",2.4258606747676867,10469857.0,0.25974856168761984,39.47207789014735,-1.8037570276306236,5.306843931938035,1.9610813017939879,0.6633806802286939,0.7695527326562284,1446.4260489254914,-116.68170338176556,64.15789473684211,39.340080971659916,3.5497057811142616,0.06915707181058059,60.4331983805668,4.645551112039816,47.45333333333333,0.5759496823656147,5.087288888888889,23.933333333333334,98.70040335434017,0.7797326257642296,3.0094722616617986
Normal- (1006).jpg,v3.0.1,1.26.4,2.4.0,1.7.0,3.10.12,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 25}",{'Original': {}},2939240e88a6050075e2b7b485c2ed261fc9839b,2D,"(1.0, 1.0)","(768, 768)",90.56720479329427,37.0,255.0,f24f719430b0c6205b506d9a9cc6a1d8eccdd50b,"(1.0, 1.0)","(768, 768)","(447, 357, 18, 18)",179,1,"(456.6815642458101, 366.77653631284915)","(456.6815642458101, 366.77653631284915)",1.900229916869459,7611572.0,0.28204487999750316,18.77457008208233,-0.37801652090796484,1.9543272944138594,0.5041743516655488,0.7640880002235636,0.7340315871491389,21.006684086509498,-1.8113073511470985,50.486033519553075,30.508379888268156,2.964639056209232,0.24068901303538176,8.441340782122905,3.943465189601642,156.76,0.2827189865547837,1.0016,3.8,46.64683962721882,0.6618222610583833,4.354689700539794
Normal- (102).jpg,v3.0.1,1.26.4,2.4.0,1.7.0,3.10.12,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 25}",{'Original': {}},462f0daa425f68e6953bef7b1db804c52694c5a3,2D,"(1.0, 1.0)","(768, 768)",105.33322482638889,37.0,255.0,7cf663fbc55ac13d217644a5e9364eb333151117,"(1.0, 1.0)","(768, 768)","(579, 195, 6, 6)",31,1,"(581.516129032258, 197.58064516129033)","(581.516129032258, 197.58064516129033)",1.4617205938199433,265810.0,0.3860561914672217,14.187304890738815,0.23726838090916022,1.9020665866416306,0.36985446352454027,0.8150727682377299,0.5850275551506264,4.030663536491147,-0.1203923541381639,11.96774193548387,7.645161290322581,1.5941727367325702,0.32168458781362,5.290322580645161,1.9999999999999987,90.75,0.26880222681359045,0.6875,1.0,7.620015948963317,0.6116515299190738,3.7182881446039344
Normal- (1022).jpg,v3.0.1,1.26.4,2.4.0,1.7.0,3.10.12,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 25}",{'Original': {}},7fab268414654617535ec0bdc31cd0113a155059,2D,"(1.0, 1.0)","(768, 768)",88.72080993652344,37.0,255.0,b86af94f70f6cd559d8e9dd246c6305a524107ef,"(1.0, 1.0)","(768, 768)","(321, 441, 6, 6)",32,1,"(323.5, 443.5)","(323.5, 443.5)",2.185056248918264,238643.0,0.232421875,25.826171875,0.08462923421371926,1.6678965870860243,1.8121657754010694,0.6244613085876062,0.25411004374905016,20.913123573803286,0.3634211233387369,7.4375,7.375,1.65234375,0.2987239583333333,9.0625,3.095795255000931,15.454545454545455,0.6469121057513915,1.9008264462809918,5.0,16.491051976346093,0.817781279178338,2.5172735760971054
Normal- (1026).jpg,v3.0.1,1.26.4,2.4.0,1.7.0,3.10.12,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 25}",{'Original': {}},27261970734c6158feebe1049680e49b42ff8794,2D,"(1.0, 1.0)","(766, 766)",118.26593677780883,37.0,255.0,30e0455cb903dba86d354f7bfa74b140d61d392d,"(1.0, 1.0)","(766, 766)","(218, 410, 437, 138)",16046,4,"(346.37031035772156, 489.2436121151689)","(346.37031035772156, 489.2436121151689)",2.280939297596712,751150866.0,0.23053048175141613,23.52173311277628,-0.4752616952447321,3.440066467559344,0.730396933208365,0.7527326275233575,0.7685134831327205,97.20276314283694,-3.1356578085838036,3699.092110183223,1990.8111678923096,4.77275129279403,0.016635057855757796,67.89399227221737,5.275876865081291,4977.023192360164,0.5089510682831593,2.0110126952161687,368.69304229195086,2803.7931613038454,0.6118843663717566,8.789456014195427
Normal- (1027).jpg,v3.0.1,1.26.4,2.4.0,1.7.0,3.10.12,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 25}",{'Original': {}},c313b2486785b07af0dcf6abc163bfb37855280a,2D,"(1.0, 1.0)","(766, 766)",117.91849082071593,37.0,255.0,36cec0ad1775ba535ab3ea422e32ec0ae4f866c4,"(1.0, 1.0)","(766, 766)","(218, 422, 467, 114)",12783,4,"(347.1803176093249, 484.61401861847764)","(347.1803176093249, 484.61401861847764)",2.282968746299368,595538968.0,0.2302388942121625,23.93527281148508,-0.5839097814702341,4.215773853418204,0.7868728959678236,0.7449441387992399,0.7579130792295512,123.41072372786243,-4.716563559979345,2943.1437847140733,1566.7612454040523,4.8889672095830505,0.017187739014265038,67.52561996401471,5.371938410217152,3537.752679938744,0.49656843408791396,2.2053708997699393,314.42113323124045,2432.1448736760003,0.6293202057457394,8.246190228135982
Normal- (1028).jpg,v3.0.1,1.26.4,2.4.0,1.7.0,3.10.12,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 25}",{'Original': {}},f841012a7846847d2bc2feb5d648072c46fb63f7,2D,"(1.0, 1.0)","(766, 766)",117.70733831439304,37.0,255.0,43cd41ce796043fda1f8f4d2a2d64b0f117f615b,"(1.0, 1.0)","(766, 766)","(212, 422, 252, 96)",8661,2,"(338.6180579609745, 476.7598429742524)","(338.6180579609745, 476.7598429742524)",2.3119421818834636,407190493.0,0.22244081123037457,25.225049161863726,-0.5669366507847743,3.8667877493775347,0.8021336966991144,0.7440329289829755,0.7690212983162955,129.95279504592028,-5.530771975118872,1926.559866066274,1057.0916753261747,4.9326848370562715,0.017351454945001683,68.2596697840896,5.2799749715100965,3407.789301310044,0.4955826434630426,2.142563785968994,224.43449781659388,1729.9573241223413,0.6374687272046812,8.216544519743488
Normal- (1029).jpg,v3.0.1,1.26.4,2.4.0,1.7.0,3.10.12,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 25}",{'Original': {}},08511005ac0605466bafaef91272f07f59618cd9,2D,"(1.0, 1.0)","(766, 766)",117.48850459134631,37.0,255.0,bcefde089dd6e67156c71bb16111a48dc16048ff,"(1.0, 1.0)","(766, 766)","(206, 428, 270, 96)",4746,5,"(321.0261272650653, 486.5933417614834)","(321.0261272650653, 486.5933417614834)",2.1417836225066935,194295692.0,0.2956715251950363,19.982345813779084,-1.2709530812085317,7.322288874415418,0.8212060328798837,0.7358021305845258,0.708727839794233,178.89067633564866,-12.652910046339045,1403.2570585756428,605.2949852507375,4.617888348855088,0.021268546999889688,58.35693215339233,5.257954567022663,2324.4070512820513,0.48530707468471024,2.548035831689678,149.04807692307693,1131.9428020080636,0.6682869719660453,6.360460342724651
Normal- (103).jpg,v3.0.1,1.26.4,2.4.0,1.7.0,3.10.12,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 25}",{'Original': {}},e202f30c52c67baccaa77ea29d3af5a9c45d4f16,2D,"(1.0, 1.0)","(768, 768)",105.35818650987413,37.0,255.0,2642f8ea163b2a2277ab765c9a611caba975985b,"(1.0, 1.0)","(768, 768)","(549, 207, 30, 42)",355,1,"(563.1915492957746, 227.45352112676056)","(563.1915492957746, 227.45352112676056)",2.7522120470190177,6899799.0,0.18405078357468757,31.49811545328308,0.1816727563408928,3.2575511124659453,1.5477437829753213,0.6475494723061546,0.7253353917250827,318.32183711735934,-0.6251806443007424,65.33802816901408,60.23380281690141,2.6890696290418568,0.08825030739995529,26.053521126760565,4.69751813271173,99.59782608695652,0.552323032334112,3.4767249527410207,26.76086956521739,136.72919369120754,0.7622192836739291,2.8132987427009915
Normal- (1030).jpg,v3.0.1,1.26.4,2.4.0,1.7.0,3.10.12,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 25}",{'Original': {}},6c553649913a551bb0238358419ee9229ab3fdd8,2D,"(1.0, 1.0)","(766, 766)",117.24233582613556,37.0,255.0,1d0ac35718b3515f1c8a1894f6b3ca8a89a687d3,"(1.0, 1.0)","(766, 766)","(200, 410, 336, 114)",3692,6,"(330.3076923076923, 497.5701516793066)","(330.3076923076923, 497.5701516793066)",2.2094510844867457,150594761.0,0.2887023155685509,21.49110856068992,-1.1575200440488784,6.0164501235506895,0.6455423881724234,0.7633055212237075,0.7989808784392588,210.7971133271243,-15.079033264545691,1065.88894907909,459.43282773564465,4.720725846872216,0.0321359578751849,44.21045503791983,5.1772687977298055,2865.2596153846152,0.47541599609732477,2.2535537629437865,95.0625,764.9629927004694,0.6408231655964853,7.506056043803348
Normal- (1031).jpg,v3.0.1,1.26.4,2.4.0,1.7.0,3.10.12,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 25}",{'Original': {}},5bdb236109baa240651558855f7798d0931bf0c8,2D,"(1.0, 1.0)","(766, 766)",116.88628833791218,37.0,255.0,6fc923abeb20519735e5755c3d2e8cda2540cded,"(1.0, 1.0)","(766, 766)","(242, 476, 204, 42)",949,5,"(345.6195995785037, 503.2560590094837)","(345.6195995785037, 503.2560590094837)",2.4401049199690843,30937810.0,0.23875278841573572,33.071788727749585,-1.0603777857977679,3.070537471616356,0.6489811837148257,0.7426363868527364,0.8823977510363552,343.4071427033875,-37.21500575699468,226.5763962065332,130.9304531085353,3.9320542615431253,0.07001910104282903,33.62276080084299,5.153324648900519,555.6259541984733,0.4738511883750218,4.424101159606083,30.297709923664122,237.88994543637227,0.6668554945430066,5.13131213182259
Normal- (1032).jpg,v3.0.1,1.26.4,2.4.0,1.7.0,3.10.12,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 25}",{'Original': {}},cc74ecc1a559e196951741bc8b64cbd0d17ec96a,2D,"(1.0, 1.0)","(766, 766)",116.50293648467165,37.0,255.0,f8679a8a76a8ed4950f29b896f9d16b6e9564e6d,"(1.0, 1.0)","(766, 766)","(224, 464, 252, 60)",695,8,"(278.3179856115108, 510.0848920863309)","(278.3179856115108, 510.0848920863309)",2.1224296370737576,24584405.0,0.31553439262978106,31.290699239169818,-1.741277006883441,4.928194782047862,0.5762591199459512,0.7746690313867532,0.900334030927477,718.0081763388628,-72.18797222913489,219.29640287769783,88.36690647482014,4.91770405258527,0.0463333845395339,49.85323741007194,4.9221932579365655,842.5268817204301,0.4880473409436809,5.566655104636375,22.827956989247312,165.82103668520247,0.6709960785881808,6.58559750266039
Normal- (1033).jpg,v3.0.1,1.26.4,2.4.0,1.7.0,3.10.12,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 25}",{'Original': {}},1249959712d342b7800547be2ff1b1c10b6c83dd,2D,"(1.0, 1.0)","(766, 766)",116.07727232444151,37.0,255.0,e9f3beb70bd2f96f134ae4853448719314e69ade,"(1.0, 1.0)","(766, 766)","(236, 482, 288, 48)",1244,5,"(373.58360128617363, 508.0755627009646)","(373.58360128617363, 508.0755627009646)",2.1001872421301138,43240160.0,0.31052977119756825,34.407178895999834,-1.5987147837276032,4.1495520441693134,0.5352033804352776,0.7674194200997625,0.9211146269307676,752.5463792200537,-79.01442680603398,386.2990353697749,176.32797427652733,3.7366781774381987,0.04285876882758581,49.263665594855304,5.201007251881853,645.0962962962963,0.3968879420618541,4.664142661179699,24.214814814814815,275.5372261653619,0.6347089396938387,5.564197852382314
Normal- (1034).jpg,v3.0.1,1.26.4,2.4.0,1.7.0,3.10.12,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 25}",{'Original': {}},41b47902ee47a7e7a0b5cd0b5d16d780a76a15c2,2D,"(1.0, 1.0)","(766, 766)",115.64702363503739,37.0,255.0,0c01c0ec665a05aed80b89d510e09148d3f64266,"(1.0, 1.0)","(766, 766)","(194, 428, 348, 96)",1228,12,"(366.8387622149837, 491.4511400651466)","(366.8387622149837, 491.4511400651466)",2.4285805382784043,39443176.0,0.24420816135980222,49.260082335091084,-1.024249073625108,2.4441387377732497,0.8734530583204453,0.7319579836914953,0.9237633640100809,1099.3242052354153,-101.50802650968527,299.8876221498371,171.01791530944627,4.039960636187121,0.07988728133158197,44.9128664495114,5.2195825303829215,174.87966804979254,0.556712047731058,6.1537852309705405,69.93775933609959,362.694761429197,0.7086590154132073,4.375480015044929
Normal- (1035).jpg,v3.0.1,1.26.4,2.4.0,1.7.0,3.10.12,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 25}",{'Original': {}},1b07ccbf67088baf145ad5e3d87404a62b75a13a,2D,"(1.0, 1.0)","(766, 766)",115.24115646026628,37.0,255.0,4d2a4026dfea9751bdad6acc66d3e2dd11c70ece,"(1.0, 1.0)","(766, 766)","(188, 374, 354, 156)",1538,13,"(279.2997399219766, 508.70091027308194)","(279.2997399219766, 508.70091027308194)",2.118210373882774,72483992.0,0.25741890317420324,23.461151479384,-0.04832133758728287,2.84240092847062,0.8084961564933951,0.7586925910690788,0.7366898225056031,57.27820659367477,2.8645707582595112,395.9102730819246,193.08452535760728,5.074798642453594,0.030928765307596813,40.00520156046814,4.800385349235837,515.042735042735,0.5425120150207736,1.6714332675871137,64.91452991452991,372.01429020965037,0.6798291361207855,6.517929259783717
Normal- (1036).jpg,v3.0.1,1.26.4,2.4.0,1.7.0,3.10.12,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 25}",{'Original': {}},31e487f2400f732dc566be93e3872130a9e5d0e9,2D,"(1.0, 1.0)","(766, 766)",114.85110335471644,37.0,255.0,798d1888a0736722ef47ef99f9c5c8ef2c17a8f9,"(1.0, 1.0)","(766, 766)","(200, 482, 240, 42)",533,5,"(413.6435272045028, 504.6547842401501)","(413.6435272045028, 504.6547842401501)",1.5826793406351982,22122149.0,0.39225383594577756,12.807831348626662,0.5083291654222721,3.762673367336317,0.6762559203281506,0.7405075341014675,0.3556400464371614,8.548577430684198,1.0644776149386876,209.07129455909944,77.46529080675423,3.556125017160115,0.19137742338961852,7.512195121951219,4.662730103089307,424.2435897435897,0.437587496296584,1.1198224852071006,15.384615384615385,137.06096160883587,0.6656689332621998,4.580227138376956
Normal- (1037).jpg,v3.0.1,1.26.4,2.4.0,1.7.0,3.10.12,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 25}",{'Original': {}},aa4414416b1bff8d25e2b7b5245ed3aa17bc8e51,2D,"(1.0, 1.0)","(766, 766)",114.54565611600052,37.0,255.0,0f7a808be0793e111b6501f025092839f3a056f7,"(1.0, 1.0)","(766, 766)","(188, 397, 270, 85)",99,7,"(345.1313131313131, 423.8989898989899)","(345.1313131313131, 423.8989898989899)",1.9885649724893737,689639.0,0.3306805428017549,20.29119477604326,2.683320512305856,10.95090163997187,0.8391608391608393,0.6905594405594406,0.2926673272409517,130.7855334206573,11.531637337719687,32.73737373737374,18.636363636363637,2.833792470156107,0.27584352755318364,8.606060606060606,4.093139062229559,28.03125,0.5913470853829974,3.90234375,10.625,47.128117167919804,0.8148129220620999,2.8303649749373436
Normal- (1038).jpg,v3.0.1,1.26.4,2.4.0,1.7.0,3.10.12,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 25}",{'Original': {}},4877f2eadccde60846630ab38e0f659fc6bbfa32,2D,"(1.0, 1.0)","(766, 766)",114.20169712793734,37.0,255.0,804326511770ea23aa5c0a428be50a6610f10ebc,"(1.0, 1.0)","(766, 766)","(194, 492, 240, 26)",167,5,"(317.79041916167665, 505.25748502994014)","(317.79041916167665, 505.25748502994014)",1.792863491102411,7658747.0,0.3233174369823228,16.46226110652946,0.6943653359274998,2.63952432137597,0.6559887796722274,0.7322340744527911,0.6262338045700777,24.432538041614126,4.346665543976103,53.9940119760479,30.61676646706587,3.1971028003872495,0.42427644710578843,5.221556886227545,3.8142061147431847,46.166666666666664,0.4848245981720464,0.7142857142857143,10.333333333333334,67.25828107221297,0.7741262720225293,3.0066867772750125
