Image,diagnostics_Versions_PyRadiomics,diagnostics_Versions_Numpy,diagnostics_Versions_SimpleITK,diagnostics_Versions_PyWavelet,diagnostics_Versions_Python,diagnostics_Configuration_Settings,diagnostics_Configuration_EnabledImageTypes,diagnostics_Image-original_Hash,diagnostics_Image-original_Dimensionality,diagnostics_Image-original_Spacing,diagnostics_Image-original_Size,diagnostics_Image-original_Mean,diagnostics_Image-original_Minimum,diagnostics_Image-original_Maximum,diagnostics_Mask-original_Hash,diagnostics_Mask-original_Spacing,diagnostics_Mask-original_Size,diagnostics_Mask-original_BoundingBox,diagnostics_Mask-original_VoxelNum,diagnostics_Mask-original_VolumeNum,diagnostics_Mask-original_CenterOfMassIndex,diagnostics_Mask-original_CenterOfMass,original_firstorder_Entropy,original_firstorder_Energy,original_firstorder_Uniformity,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Skewness,original_firstorder_Kurtosis,original_glcm_Contrast,original_glcm_Idm,original_glcm_Correlation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_gldm_GrayLevelNonUniformity,original_gldm_DependenceNonUniformity,original_gldm_DependenceVariance,original_gldm_LowGrayLevelEmphasis,original_gldm_HighGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_LargeAreaEmphasis,original_glszm_SmallAreaEmphasis,original_glszm_GrayLevelVariance,original_glszm_SizeZoneNonUniformity,original_glrlm_RunLengthNonUniformity,original_glrlm_ShortRunEmphasis,original_glrlm_LongRunEmphasis
Covid- (1280).jpg,v3.0.1,1.26.4,2.4.0,1.7.0,3.10.12,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 25}",{'Original': {}},a6fc92b79e933985018885f174875a1f3dfcf702,2D,"(1.0, 1.0)","(768, 768)",118.93950059678819,37.0,255.0,0b0cc33c176be81183ae0d420f7e53cecb3b9ef5,"(1.0, 1.0)","(768, 768)","(147, 237, 498, 348)",33408.0,8.0,"(347.83225574712645, 389.3352789750958)","(347.83225574712645, 389.3352789750958)",2.9342970391808505,524728929.0,0.15188639265573853,41.324635635859586,0.7545331319766931,2.804292272785934,1.6105115367534062,0.6255728903050156,0.8088765896954186,666.0810041692578,45.799262071048,5074.220605842912,5243.846922892721,3.2632138169982,0.14404304464763862,21.08512931034483,6.107972056669087,251.21140638996715,0.47783027909131787,4.620621656892808,1498.4093759331145,10827.248195438684,0.7307423408376286,3.4666825672794075
Covid- (1281).jpg,v3.0.1,1.26.4,2.4.0,1.7.0,3.10.12,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 25}",{'Original': {}},a70566ed206477128492642f559260abfb4e78f9,2D,"(1.0, 1.0)","(768, 768)",118.79910278320312,37.0,255.0,4e13163bc36cd1367c3c427d72aa22f32ba9552f,"(1.0, 1.0)","(768, 768)","(147, 237, 498, 354)",30344.0,7.0,"(329.01476403901927, 398.6044358027946)","(329.01476403901927, 398.6044358027946)",2.9990374606156953,511159203.0,0.14094471581303175,43.158338302570634,0.6058704543020754,2.5191347751949826,1.6655591420612386,0.6210555819959119,0.8129920824818371,665.9442875454021,39.1672603498845,4276.826456630635,4837.934352755075,3.2352259170858053,0.14160530416297426,22.719252570524652,6.158224808631178,193.01398373983739,0.4709346556121255,4.790459144689008,1342.3804878048782,10008.918374577346,0.7345952509737789,3.4334128981071124
Covid- (1282).jpg,v3.0.1,1.26.4,2.4.0,1.7.0,3.10.12,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 25}",{'Original': {}},b5e08d62abfb2b77b3668a0b3c8f26d4673a2c40,2D,"(1.0, 1.0)","(768, 768)",118.62868754069011,37.0,255.0,cb7dfde73132a78cbdd15958e3e03692738dea22,"(1.0, 1.0)","(768, 768)","(141, 231, 504, 360)",25699.0,10.0,"(304.4627417409238, 396.40507412739794)","(304.4627417409238, 396.40507412739794)",2.992964614746917,438900587.0,0.14112215860623206,42.30016548351328,0.574287166216809,2.5486590335056865,1.7149241695869746,0.6171343433340952,0.8010388055063946,629.1110607182588,35.678216688895134,3626.6983540215574,4150.436943071715,3.0977109770723406,0.13314407709816256,23.040896532939026,6.0979304332086715,166.11233644859814,0.48225305871581364,4.575973447462661,1213.2153271028037,8622.618978105334,0.7371880930818492,3.2752910559450292
Covid- (1283).jpg,v3.0.1,1.26.4,2.4.0,1.7.0,3.10.12,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 25}",{'Original': {}},81eb5db60b38f227cd61735d34212372736dda28,2D,"(1.0, 1.0)","(768, 768)",118.49833340115018,37.0,255.0,76fb9871124cc137f06a0217ebad0466ed66f17e,"(1.0, 1.0)","(768, 768)","(141, 249, 504, 336)",28007.0,12.0,"(309.062555789624, 402.6454100760524)","(309.062555789624, 402.6454100760524)",3.0100180256463096,493295357.0,0.13991087637860544,44.061981806243416,0.5838514212392772,2.4265915667387503,1.7365868599202445,0.6172677545751281,0.8119171305458149,693.6567460159517,40.92942912884253,3918.483914735602,4484.806119898597,3.154762215087165,0.12928420851968558,23.8623915449709,6.104948243605302,149.05966627338614,0.47766807126682403,4.740732948340575,1333.7925164335074,9386.686563841495,0.7372772675259474,3.305027966731351
Covid- (1284).jpg,v3.0.1,1.26.4,2.4.0,1.7.0,3.10.12,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 25}",{'Original': {}},69b8756bf7b428ed43d574058a5faea888a37df0,2D,"(1.0, 1.0)","(768, 768)",118.35415140787761,37.0,255.0,74d037056bea2ffb7ffc0c7eb76f4d9d2b50b8b8,"(1.0, 1.0)","(768, 768)","(147, 231, 498, 366)",26259.0,16.0,"(301.7691838988537, 406.9475608362847)","(301.7691838988537, 406.9475608362847)",3.0214341355543244,464239814.0,0.13779202192614765,44.30891745158358,0.5655865096589341,2.402620965691382,1.6966131647761964,0.6171476535704012,0.8165096445545482,689.3826078908813,39.34924196096861,3618.2807037587113,4252.038120263529,3.06761622763614,0.13181326272965035,23.95852850451274,6.1113351576170185,156.83624376336422,0.48456907320882286,4.89276618832773,1285.7843905915895,8916.37305212025,0.7393986228953044,3.225025115827439
Covid- (1285).jpg,v3.0.1,1.26.4,2.4.0,1.7.0,3.10.12,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 25}",{'Original': {}},d6999e8b6f124133716927081c6c3be358f985ed,2D,"(1.0, 1.0)","(768, 768)",118.31979539659288,37.0,255.0,0a9f8aedc6a0cb053d81b3993f1db439dd398bad,"(1.0, 1.0)","(768, 768)","(147, 231, 498, 360)",23416.0,15.0,"(316.0644004099761, 400.0195592757089)","(316.0644004099761, 400.0195592757089)",3.043479952760791,421231728.0,0.134656046972166,45.10097975109863,0.5257464280466634,2.3244576335091724,1.6992897505640796,0.6197936297896529,0.8223070827355673,715.1558620839853,38.3191257451313,3153.105995900239,3755.2870686709944,3.1420655069392103,0.13332433887934705,24.42189101469081,6.0955674421651365,157.21020367807,0.4949196262852365,4.940289049701897,1193.6956693691911,7928.690280197192,0.7393173495333789,3.272365417111957
Covid- (1286).jpg,v3.0.1,1.26.4,2.4.0,1.7.0,3.10.12,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 25}",{'Original': {}},ba97dbce70ed53fefe47ee311a618bacc4a82a3b,2D,"(1.0, 1.0)","(768, 768)",118.21763610839844,37.0,255.0,1e70c3d353d53a62be344e3b991117ac48d70b48,"(1.0, 1.0)","(768, 768)","(147, 231, 498, 366)",27415.0,10.0,"(320.42330840780596, 404.6757614444647)","(320.42330840780596, 404.6757614444647)",3.053561894728291,501809381.0,0.13417823578784077,46.461618806910984,0.5504503124929166,2.289540780239997,1.6935283915182686,0.6210459388421902,0.8311187815905694,788.5679936983216,44.86762618918471,3678.496334123655,4381.795914645267,3.1956499556651967,0.13374321924377724,24.913550975743206,6.122715870201681,190.06366001734605,0.48125229970832206,5.03230081938666,1309.6653946227234,9236.733034505563,0.73938418927018,3.328973781602924
Covid- (1287).jpg,v3.0.1,1.26.4,2.4.0,1.7.0,3.10.12,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 25}",{'Original': {}},66cd8d264368e6277c100f363bf789f3981742da,2D,"(1.0, 1.0)","(768, 768)",118.12453036838107,37.0,255.0,20594b7aa277bd6569749dbbb2bde61739c82dee,"(1.0, 1.0)","(768, 768)","(147, 231, 492, 354)",24419.0,14.0,"(335.6974896596912, 396.49563864204106)","(335.6974896596912, 396.49563864204106)",3.018196613400273,440008432.0,0.13990122628098894,45.437167497780486,0.5967342787616826,2.3556895052366054,1.5889098734150457,0.6289160473756974,0.8349074969842031,743.6310576064872,45.655520725647534,3416.2480445554693,3861.3669273926043,3.249780855314538,0.12758147928015898,24.465498177648552,6.099529685442008,262.14442231075697,0.4833504317194496,4.991591046173871,1154.089641434263,8112.514166285334,0.7356236499481877,3.4094409012998472
Covid- (1288).jpg,v3.0.1,1.26.4,2.4.0,1.7.0,3.10.12,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 25}",{'Original': {}},293e2d163dac1d96466cfcf80c49be7874a9323f,2D,"(1.0, 1.0)","(768, 768)",118.1085917154948,37.0,255.0,e1c04ac57b0bac887e6ac486221c38a8d21561bb,"(1.0, 1.0)","(768, 768)","(147, 243, 498, 342)",29196.0,12.0,"(347.7831552267434, 409.7977805178792)","(347.7831552267434, 409.7977805178792)",3.028497020271703,526614158.0,0.13742130490955853,44.72851203879253,0.5712303600251852,2.3884536702687464,1.5930479374458972,0.6293865933498168,0.8314270647862622,725.9695407398133,41.73304976039628,4012.152418139471,4578.863748458693,3.2221822272158964,0.1288649172680875,24.482531853678587,6.0956885934221665,266.3816123035322,0.49141946561468397,4.894975960193412,1384.4311306405273,9540.74755463402,0.7324015904729253,3.431922603416953
Covid- (1289).jpg,v3.0.1,1.26.4,2.4.0,1.7.0,3.10.12,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 25}",{'Original': {}},3206071b1deac8206703e45d5fda3af9057e394f,2D,"(1.0, 1.0)","(768, 768)",118.1649152967665,37.0,255.0,68340d80c26522939c65d0eeac550c86286c0351,"(1.0, 1.0)","(768, 768)","(141, 231, 498, 348)",26785.0,12.0,"(337.55979092775806, 397.9975732686205)","(337.55979092775806, 397.9975732686205)",2.991789849269288,458730855.0,0.14270020307379935,42.77766520919681,0.6329104602145469,2.5609618805178274,1.5425691522039693,0.6374533796105791,0.827896789286282,698.2710665847568,42.33720253545068,3822.2249393317156,4118.777711405637,3.4242554953229467,0.1354466074004184,23.124696658577562,6.066500639022099,281.9419879062736,0.4769835178713976,4.756979794941408,1191.9690098261526,8558.843626419724,0.728610321050771,3.602918073803991
